"id","latitude","longitude"
4240,10.8497739,106.63570981
4241,10.81410133,106.59288485
4242,10.81538932,106.61178105
4243,10.83429221,106.62417793
4244,10.82235949,106.63031016
4245,10.85615247,106.64592936
4246,10.8443873,106.65108549
4247,10.82047776,106.61499273
4248,10.82021105,106.64150552
4249,10.82331061,106.62947545
4250,10.81466554,106.65722692
4251,10.80520113,106.60139943
4252,10.84742923,106.63048985
4253,10.82474411,106.61922591
4254,10.8240383,106.62881393
4255,10.85829877,106.56090175
4256,10.85609591,106.64236545
4257,10.82086354,106.64440344
4258,10.81714572,106.64765435
4259,10.82509307,106.6338164
4260,10.82233711,106.6301858
4261,10.76378183,106.5886843
4262,10.81746909,106.60779171
4263,10.82688332,106.62156703
4264,10.80680098,106.65378122
4265,10.83802462,106.62064709
4266,10.82425755,106.63232477
4267,10.82265895,106.63028638
4268,10.76150918,106.63537641
4269,10.80616673,106.60998524
4270,10.79154433,106.66048121
4271,10.81100565,106.63523628
4272,10.82276904,106.62657444
4273,10.80994828,106.62259278
4274,10.82993341,106.62898814
4275,10.82318754,106.62911685
4276,10.8954944,106.54362688
4277,10.85100757,106.65255504
4278,10.81560559,106.61013477
4279,10.81095359,106.64256744
4280,10.81490928,106.6269975
4281,10.82232798,106.63008584
4282,10.88077376,106.6550895
4283,10.83845964,106.62509346
4284,10.81054998,106.61340856
4285,10.81581809,106.62710785
4286,10.82373557,106.63056072
4287,10.81097864,106.69136208
4288,10.79182361,106.60881968
4289,10.8370595,106.6378867
4290,10.82251326,106.62972541
4291,10.90830526,106.70588155
4292,10.79613478,106.62876871
4293,10.83097596,106.63416019
4294,10.83354309,106.61650221
4295,10.8109585,106.64281817
4296,10.81722066,106.6271214
4297,10.82271554,106.62898509
4298,10.83363406,106.71408366
4299,10.82239378,106.64358208
4300,10.79387409,106.6456839
4301,10.82214854,106.619822
4302,10.82954919,106.62677953
4303,10.81753319,106.64079363
4304,10.81623792,106.62762837
4305,10.82381072,106.63050631
4306,10.72713919,106.61738481
4307,10.8169955,106.65866583
4308,10.85320822,106.64619239
4309,10.82559995,106.607402
4310,10.80851037,106.62959576
4311,10.81030455,106.64347599
4312,10.81955634,106.63287189
4313,10.82308753,106.63069462
4314,10.8789609,106.71489483
4315,10.83324394,106.66088237
4316,10.8038875,106.64372493
4317,10.82775829,106.64960317
4318,10.83387945,106.64294432
4319,10.81851515,106.62649106
4320,10.82229521,106.63043917
4321,10.88899494,106.69365367
4322,10.83750934,106.65599997
4323,10.84127186,106.63423096
4324,10.80763264,106.63482499
4325,10.81667079,106.63730103
4326,10.82245737,106.62955965
4327,10.90087697,106.58633753
4328,10.82039528,106.64427316
4329,10.82402405,106.63026074
4330,10.79756518,106.72463461
4331,10.79237591,106.66094504
4332,10.80593718,106.6009938
4333,10.81980345,106.62295915
4334,10.81725889,106.63172989
4335,10.8226527,106.62907883
4336,10.87384438,106.65500428
4337,10.7844452,106.60961609
4338,10.85124375,106.6455048
4339,10.81652713,106.61328223
4340,10.8307855,106.62624572
4341,10.82409427,106.62925237
4342,10.84657466,106.57543595
4343,10.83834319,106.643223
4344,10.81548418,106.60346559
4345,10.82330005,106.63108438
4346,10.84369602,106.61428041
4347,10.81103401,106.63980401
4348,10.82285077,106.63478226
4349,10.82343945,106.63062651
4350,10.8152646,106.65327468
4351,10.81424103,106.66338425
4352,10.82875373,106.65084965
4353,10.82226491,106.63508397
4354,10.82231503,106.62898641
4355,10.78852342,106.54737981
4356,10.82473888,106.62992388
4357,10.81456981,106.60506272
4358,10.82936909,106.64357222
4359,10.81001437,106.62264841
4360,10.81640264,106.62567113
4361,10.82308659,106.62996303
4362,10.80075866,106.70972945
4363,10.83825912,106.63690885
4364,10.84914398,106.6302432
4365,10.81379461,106.63643821
4366,10.81907858,106.62398254
4367,10.82070756,106.63249874
4368,10.82405923,106.63014602
4369,10.82660386,106.53706106
4370,10.8363031,106.66812655
4371,10.81481295,106.6205527
4372,10.83481506,106.64713561
4373,10.82999364,106.63600829
4374,10.82408338,106.64321919
4375,10.82966298,106.63254458
4376,10.82222845,106.63038562
4377,10.8482856,106.67857136
4378,10.83285502,106.60712086
4379,10.81021773,106.66026027
4380,10.81017454,106.61525924
4381,10.84005212,106.62550758
4382,10.82857612,106.62716146
4383,10.82335136,106.6291859
4384,10.82262098,106.62927887
4385,10.7241477,106.65383936
4386,10.82257163,106.64022283
4387,10.79771763,106.63755966
4388,10.8095155,106.62592959
4389,10.81315444,106.62459799
4390,10.82276807,106.62911225
4391,10.7904569,106.57023445
4392,10.84124522,106.66582662
4393,10.84243293,106.62851724
4394,10.82330797,106.62995391
4395,10.8221407,106.62948037
4396,10.86892963,106.56909968
4397,10.83764943,106.59629262
4398,10.82384026,106.63491969
4399,10.82428833,106.62249367
4400,10.82980559,106.63575341
4401,10.82022803,106.62715231
4402,10.82276718,106.62960967
4403,10.82953346,106.68954581
4404,10.82419948,106.60795894
4405,10.81936597,106.64051974
4406,10.82326476,106.6416775
4407,10.82242235,106.62962317
4408,10.78280406,106.60152153
4409,10.8118149,106.61373634
4410,10.81297799,106.63495966
4411,10.83095672,106.62699063
4412,10.81677598,106.62445317
4413,10.82235845,106.62872836
4414,10.83418074,106.63262224
4415,10.83346309,106.61592833
4416,10.82360936,106.62952762
4417,10.87598969,106.59635922
4418,10.84008939,106.6612046
4419,10.79519743,106.61882704
4420,10.80469407,106.63364856
4421,10.82847262,106.62623875
4422,10.82346156,106.62934748
4423,10.78332423,106.63720442
4424,10.82991565,106.63282707
4425,10.81477666,106.63992791
4426,10.83496946,106.62182767
4427,10.82288846,106.62935388
4428,10.83868414,106.67070909
4429,10.85108228,106.61860999
4430,10.79510005,106.62518364
4431,10.8127409,106.65279042
4432,10.81784899,106.64322574
4433,10.82247875,106.63268523
4434,10.82352224,106.62889746
4435,10.72485173,106.71010149
4436,10.80500306,106.64578795
4437,10.82175512,106.64679246
4438,10.82737884,106.64829815
4439,10.82976906,106.62077543
4440,10.82354437,106.62897537
4441,10.84532022,106.58408749
4442,10.83795814,106.58974568
4443,10.84246031,106.65183204
4444,10.84028512,106.64731702
4445,10.82035685,106.63815429
4446,10.82341601,106.62924337
4447,10.81965977,106.64917765
4448,10.81612854,106.62584939
4449,10.83198914,106.61374865
4450,10.82323858,106.62876469
4451,10.83012318,106.53302472
4452,10.85483171,106.63911717
4453,10.82880671,106.63739621
4454,10.82327481,106.62975034
4455,10.90349676,106.58078849
4456,10.8263365,106.61261747
4457,10.82352346,106.62972105
4458,10.7741232,106.69293959
4459,10.84257641,106.6493078
4460,10.82725274,106.65584426
4461,10.84084937,106.63405605
4462,10.81962279,106.64152225
4463,10.82487805,106.6297507
4464,10.82348969,106.63044418
4465,10.86510629,106.67168541
4466,10.84956785,106.65956038
4467,10.82774731,106.62027237
4468,10.82345867,106.63865206
4469,10.82364477,106.62920352
4470,10.90763203,106.63863662
4471,10.85462023,106.63671127
4472,10.85425756,106.63076847
4473,10.802782,106.61793624
4474,10.82944978,106.63069359
4475,10.81939989,106.62445788
4476,10.82231684,106.62897139
4477,10.81541733,106.64757318
4478,10.79773258,106.62174514
4479,10.83198163,106.62375687
4480,10.82300758,106.62995629
4481,10.90624821,106.6109478
4482,10.8579245,106.6511209
4483,10.80488175,106.60575603
4484,10.82024845,106.62439828
4485,10.82337171,106.63057428
4486,10.9063604,106.64996761
4487,10.84467733,106.64318414
4488,10.85182054,106.60973174
4489,10.83493148,106.63477232
4490,10.81426849,106.63410467
4491,10.82227092,106.62987199
4492,10.80141639,106.64885833
4493,10.80619093,106.60903981
4494,10.83750776,106.64571248
4495,10.82232543,106.62894537
4496,10.78345746,106.7219061
4497,10.81943656,106.64253892
4498,10.82293247,106.6306496
4499,10.82027571,106.53688992
4500,10.83311106,106.63077234
4501,10.81207445,106.63269126
4502,10.83895335,106.61270724
4503,10.82948599,106.63439286
4504,10.82332276,106.62935331
4505,10.88524229,106.70092318
4506,10.80155588,106.59997363
4507,10.84676015,106.61134096
4508,10.8151387,106.64096216
4509,10.83050642,106.62988503
4510,10.82060062,106.62705808
4511,10.82240445,106.63061088
4512,10.91329798,106.6000863
4513,10.79713337,106.62585078
4514,10.83684317,106.62363946
4515,10.80878448,106.64538909
4516,10.83077172,106.62937678
4517,10.82303584,106.62915563
4518,10.80988437,106.60350706
4519,10.85968698,106.58762363
4520,10.8097549,106.62596823
4521,10.83350206,106.65519409
4522,10.82439509,106.6127954
4523,10.81512632,106.62909065
4524,10.8217415,106.63436433
4525,10.82254931,106.62943765
4526,10.80112999,106.55702254
4527,10.81556865,106.62709979
4528,10.81984406,106.6064979
4529,10.80707621,106.62704494
4530,10.82972882,106.63266094
4531,10.82368367,106.6291037
4532,10.80513216,106.56014217
4533,10.82624393,106.65165821
4534,10.82231089,106.6303256
4535,10.86080304,106.65485408
4536,10.82671096,106.62089406
4537,10.82512787,106.62925273
4538,10.82363364,106.62978093
4539,10.73414517,106.53067797
4540,10.83105851,106.59255845
4541,10.81912823,106.6454067
4542,10.83405188,106.62471863
4543,10.82352013,106.6297456
4544,10.83125388,106.60462897
4545,10.83963892,106.63646078
4546,10.78751079,106.62702008
4547,10.80591964,106.65274812
4548,10.83837258,106.61880444
4549,10.82833,106.63341286
4550,10.81821983,106.63525828
4551,10.82213043,106.6290299
4552,10.77568982,106.66815989
4553,10.81739339,106.62828616
4554,10.8231092,106.63034299
4555,10.92267229,106.6636386
4556,10.7982309,106.61722527
4557,10.78935369,106.60411105
4558,10.82399233,106.64046347
4559,10.82099525,106.64791003
4560,10.81299934,106.6425832
4561,10.821208,106.63640726
4562,10.82384545,106.63007831
4563,10.90340685,106.57884286
4564,10.85985043,106.6420239
4565,10.81110214,106.64708736
4566,10.8116979,106.63809879
4567,10.81636005,106.62676088
4568,10.82670652,106.62882193
4569,10.82397421,106.63069164
4570,10.85074443,106.65163095
4571,10.82160088,106.62135224
4572,10.82798721,106.65859226
4573,10.80977516,106.61764684
4574,10.82887396,106.63645134
4575,10.82358642,106.63026161
4576,10.82182703,106.6180703
4577,10.82639125,106.61168142
4578,10.85523369,106.62741074
4579,10.84790307,106.61380174
4580,10.80899187,106.62404409
4581,10.82349458,106.62323123
4582,10.82248491,106.63028138
4583,10.81566596,106.65623647
4584,10.8136019,106.60142644
4585,10.80056412,106.5975803
4586,10.84095317,106.60422671
4587,10.84086232,106.61433818
4588,10.82402751,106.63484863
4589,10.82200194,106.62416549
4590,10.82260175,106.62871628
4591,10.7282295,106.62760273
4592,10.82739743,106.59688911
4593,10.82042813,106.62360152
4594,10.83402395,106.62213006
4595,10.82216786,106.62960359
4596,10.89451725,106.62019774
4597,10.85410257,106.66233645
4598,10.81235658,106.62814842
4599,10.82343029,106.6292761
4600,10.74728171,106.54008435
4601,10.83419809,106.62513684
4602,10.82281783,106.62887994
4603,10.74543203,106.61759236
4604,10.80963678,106.61242078
4605,10.82554919,106.62605291
4606,10.81417251,106.62234216
4607,10.8221556,106.63008353
4608,10.87204106,106.5863911
4609,10.85637848,106.63329547
4610,10.84389387,106.64907933
4611,10.81591057,106.64012703
4612,10.82372451,106.62967376
4613,10.90459648,106.63239652
4614,10.84298187,106.62207405
4615,10.84124057,106.64817086
4616,10.83369564,106.63071815
4617,10.82325947,106.63019409
4618,10.87573146,106.59680346
4619,10.80524232,106.62223704
4620,10.82369992,106.63012383
4621,10.90324855,106.65599569
4622,10.79935033,106.63775509
4623,10.82375756,106.64458292
4624,10.82387494,106.62974016
4625,10.8474744,106.67410596
4626,10.78915006,106.63038619
4627,10.82651533,106.6316797
4628,10.83605874,106.64393618
4629,10.80664078,106.62803777
4630,10.81915758,106.62496041
4631,10.82819138,106.63280672
4632,10.82233986,106.63051982
4633,10.83277404,106.71383318
4634,10.83305502,106.62225568
4635,10.82274761,106.62967831
4636,10.80067812,106.62772973
4637,10.78996195,106.6246057
4638,10.83025413,106.65214147
4639,10.85113349,106.63663081
4640,10.81833888,106.64139469
4641,10.8372269,106.61688752
4642,10.82893004,106.62755558
4643,10.82407358,106.62999236
4644,10.72624423,106.71992518
4645,10.82983167,106.66622723
4646,10.84235642,106.61056233
4647,10.81178527,106.61866712
4648,10.82310746,106.6292878
4649,10.83475825,106.55103453
4650,10.83272957,106.6510208
4651,10.80713166,106.60210233
4652,10.84757142,106.61667155
4653,10.82580742,106.61837605
4654,10.819809,106.63166366
4655,10.82761799,106.63402897
4656,10.82366495,106.63048195
4657,10.75392105,106.62753364
4658,10.82523998,106.60275031
4659,10.8081111,106.63947393
4660,10.82508741,106.61789903
4661,10.81841505,106.63827219
4662,10.82332338,106.62896984
4663,10.84455134,106.58457795
4664,10.8484114,106.65499383
4665,10.82374854,106.62949104
4666,10.8323081,106.62492123
4667,10.82109337,106.62272056
4668,10.82309734,106.63026172
4669,10.80679796,106.54754444
4670,10.82144007,106.61551308
4671,10.80441853,106.62640174
4672,10.80809491,106.62679291
4673,10.82422091,106.63813178
4674,10.82290641,106.62992946
4675,10.74412077,106.63944341
4676,10.79372507,106.66252515
4677,10.85547373,106.64125371
4678,10.83010937,106.64097846
4679,10.8199105,106.61188768
4680,10.83195646,106.63800998
4681,10.81863868,106.63239468
4682,10.82395007,106.62959128
4683,10.74070327,106.67254121
4684,10.81296271,106.61770717
4685,10.82104267,106.63488947
4686,10.83145841,106.62209065
4687,10.83023801,106.62375364
4688,10.82533581,106.63373367
4689,10.82341151,106.62970188
4690,10.78409411,106.72599245
4691,10.8266404,106.60603719
4692,10.82292728,106.63028408
4693,10.80976123,106.60881752
4694,10.81134903,106.59236879
4695,10.79847526,106.66128295
4696,10.81295706,106.65467483
4697,10.83662877,106.65037747
4698,10.82848023,106.64159695
4699,10.81776621,106.62802325
4700,10.82319332,106.63048058
4701,10.85583917,106.58842249
4702,10.85231507,106.62390182
4703,10.83082559,106.63098549
4704,10.82392689,106.63005518
4705,10.80357294,106.72523963
4706,10.8257782,106.66903552
4707,10.84607151,106.60082215
4708,10.81702966,106.61636423
4709,10.83436693,106.61693343
4710,10.82376776,106.61721939
4711,10.82606142,106.63169488
4712,10.82295341,106.62997581
4713,10.77443463,106.70204085
4714,10.85101735,106.63805024
4715,10.82537677,106.64205519
4716,10.82258251,106.6293408
4717,10.76222166,106.59782328
4718,10.79364958,106.62537661
4719,10.81514483,106.62791178
4720,10.82397357,106.63016023
4721,10.8724423,106.67095794
4722,10.83616226,106.66221705
4723,10.81053105,106.61943163
4724,10.82388981,106.62932201
4725,10.80022016,106.59992007
4726,10.79428247,106.65077608
4727,10.80213683,106.64367545
4728,10.80609499,106.6379029
4729,10.83209412,106.63091397
4730,10.82305587,106.63069021
4731,10.77854048,106.70703929
4732,10.79307033,106.65737386
4733,10.83640115,106.63845495
4734,10.82315115,106.6303512
4735,10.89553566,106.69671948
4736,10.81041043,106.6002982
4737,10.82392561,106.62308597
4738,10.82224263,106.62965011
4739,10.85765105,106.59679999
4740,10.82180749,106.66267182
4741,10.79518294,106.60718211
4742,10.79818614,106.63088796
4743,10.83600297,106.64150484
4744,10.81647891,106.63799205
4745,10.82309396,106.62971025
4746,10.86369585,106.65101658
4747,10.84850342,106.66272317
4748,10.80857763,106.65547109
4749,10.84308359,106.62421534
4750,10.80730814,106.63109661
4751,10.82147736,106.63445862
4752,10.82348163,106.629361
4753,10.83668713,106.7190786
4754,10.80194486,106.63516836
4755,10.81802453,106.61426292
4756,10.82249181,106.62971811
4757,10.74411502,106.68683225
4758,10.84589824,106.62099873
4759,10.80707987,106.60608473
4760,10.79518115,106.631957
4761,10.81264111,106.63865293
4762,10.82077732,106.62888018
4763,10.82081138,106.63418443
4764,10.82290355,106.62939732
4765,10.73249239,106.57956962
4766,10.83160393,106.6349567
4767,10.82296214,106.62884348
4768,10.88254074,106.68348645
4769,10.85710839,106.5910937
4770,10.79173777,106.60655866
4771,10.84356475,106.61268212
4772,10.83686714,106.64600176
4773,10.82096391,106.6339443
4774,10.8236629,106.62898732
4775,10.75450912,106.72625112
4776,10.8435246,106.6418565
4777,10.81026705,106.64174928
4778,10.82294362,106.63478041
4779,10.81873477,106.63645144
4780,10.82375168,106.62924918
4781,10.913043,106.56486528
4782,10.84577124,106.6284077
4783,10.81397379,106.64621064
4784,10.82539376,106.62125535
4785,10.82395563,106.62935035
4786,10.82638126,106.65350024
4787,10.8285675,106.6537487
4788,10.80015205,106.60793622
4789,10.81434325,106.63683377
4790,10.82301551,106.63022003
4791,10.7910025,106.70576223
4792,10.80427188,106.65364225
4793,10.84767771,106.62876505
4794,10.82810993,106.61842
4795,10.8232107,106.62974369
4796,10.83071631,106.59634611
4797,10.79045358,106.64943233
4798,10.84784233,106.63693821
4799,10.81169386,106.63700239
4800,10.82347005,106.63028023
4801,10.7650324,106.72396675
4802,10.82325987,106.62648228
4803,10.81745456,106.61499055
4804,10.82252618,106.63054622
4805,10.81747727,106.6112378
4806,10.79478484,106.6437849
4807,10.82253866,106.64032424
4808,10.82323801,106.63023112
4809,10.90904973,106.55823778
4810,10.85188811,106.60904738
4811,10.8087726,106.63611108
4812,10.81395452,106.63801372
4813,10.82381757,106.62952813
4814,10.86985185,106.65791567
4815,10.82952729,106.61735825
4816,10.83472538,106.624066
4817,10.82400819,106.62985807
4818,10.8077214,106.69013759
4819,10.85294578,106.61793472
4820,10.80000697,106.64772908
4821,10.81992333,106.62536471
4822,10.82106762,106.62062038
4823,10.82276661,106.62880932
4824,10.89910692,106.71052104
4825,10.85641568,106.60395847
4826,10.82944095,106.61320176
4827,10.82127173,106.60251637
4828,10.80469688,106.64124867
4829,10.82216017,106.62733744
4830,10.81661045,106.62320385
4831,10.82280511,106.62876811
4832,10.83523918,106.6479378
4833,10.84232868,106.61430781
4834,10.80925943,106.6015279
4835,10.83706194,106.6579171
4836,10.80536814,106.63027366
4837,10.82439961,106.6237527
4838,10.82505949,106.63591866
4839,10.82239389,106.62932406
4840,10.90062869,106.62448083
4841,10.82327908,106.6137766
4842,10.8372726,106.64814816
4843,10.80376878,106.64269963
4844,10.83292856,106.62761931
4845,10.8235407,106.62891411
4846,10.79606153,106.60074821
4847,10.79952644,106.65517396
4848,10.82856675,106.60192297
4849,10.82373554,106.63403717
4850,10.81408446,106.61550241
4851,10.82758435,106.62549796
4852,10.81678259,106.63331726
4853,10.82210398,106.62956865
4854,10.77882941,106.67837339
4855,10.80802468,106.59508113
4856,10.83061741,106.63077546
4857,10.80187169,106.60892213
4858,10.82824529,106.62499167
4859,10.83461638,106.64314024
4860,10.82063959,106.62543638
4861,10.82251688,106.62996896
4862,10.88624642,106.55200299
4863,10.8535888,106.65878671
4864,10.84322354,106.63763119
4865,10.80092919,106.62888092
4866,10.83124246,106.61672207
4867,10.81659318,106.63456767
4868,10.82012531,106.6354206
4869,10.82227408,106.63001394
4870,10.81683582,106.58526862
4871,10.80167812,106.63723208
4872,10.85327727,106.65840993
4873,10.84386878,106.60697114
4874,10.82048906,106.64850103
4875,10.82035565,106.61923749
4876,10.82061876,106.62824455
4877,10.82281622,106.62915593
4878,10.74673307,106.68669237
4879,10.80658434,106.65799056
4880,10.80045482,106.62960088
4881,10.81690776,106.64124555
4882,10.83168056,106.64520223
4883,10.81556193,106.637007
4884,10.82274227,106.62907151
4885,10.73265055,106.66428423
4886,10.79813597,106.62124388
4887,10.83683844,106.6245823
4888,10.82279199,106.62910648
4889,10.79644729,106.72102615
4890,10.84414466,106.61803484
4891,10.82398569,106.63047353
4892,10.90678555,106.6009653
4893,10.79948776,106.62631105
4894,10.81822817,106.64656528
4895,10.80957556,106.61146627
4896,10.82247523,106.62341691
4897,10.82347628,106.63048479
4898,10.91396709,106.57891729
4899,10.85332292,106.66559223
4900,10.85184474,106.59993977
4901,10.81655448,106.6266153
4902,10.82183541,106.63053116
4903,10.82243931,106.63004873
4904,10.73575803,106.66831367
4905,10.83290012,106.62089682
4906,10.83390213,106.60728323
4907,10.81661441,106.62514892
4908,10.82266982,106.62897179
4909,10.81454919,106.5350205
4910,10.78407506,106.66160906
4911,10.84143837,106.65925859
4912,10.83313361,106.63734338
4913,10.82859524,106.61693899
4914,10.82961212,106.62361251
4915,10.82314252,106.62957245
4916,10.85197924,106.67896029
4917,10.83279496,106.62726332
4918,10.82210634,106.62981516
4919,10.83913682,106.64641863
4920,10.78468847,106.60043483
4921,10.79858493,106.63928432
4922,10.81900836,106.60706719
4923,10.80978676,106.63350997
4924,10.81804605,106.6320263
4925,10.82240905,106.62983147
4926,10.73382074,106.56202566
4927,10.85159615,106.60797486
4928,10.83512311,106.64312836
4929,10.79881936,106.60487146
4930,10.81674761,106.62783123
4931,10.8285855,106.63715691
4932,10.8224548,106.62934332
4933,10.91672708,106.54225491
4934,10.82015217,106.59550678
4935,10.81222594,106.63578349
4936,10.83293059,106.63607919
4937,10.82362697,106.62951107
4938,10.73643202,106.63775035
4939,10.8343291,106.66578388
4940,10.80728554,106.65094434
4941,10.8240428,106.63311854
4942,10.82320008,106.62917269
4943,10.72885833,106.69648225
4944,10.82272376,106.61961441
4945,10.82878835,106.62962974
4946,10.80621063,106.63575537
4947,10.81210147,106.6365466
4948,10.82920031,106.62892074
4949,10.82334816,106.63021692
4950,10.72482371,106.66666467
4951,10.85495021,106.65391313
4952,10.82800208,106.63439232
4953,10.80236384,106.64630885
4954,10.81274665,106.61671559
4955,10.82968876,106.62149777
4956,10.82254862,106.62938554
4957,10.91135781,106.61675379
4958,10.82585573,106.59590795
4959,10.83794043,106.62533002
4960,10.81396231,106.61912938
4961,10.82247422,106.6305561
4962,10.79235983,106.62542211
4963,10.8224437,106.58958623
4964,10.83045976,106.62773171
4965,10.83327871,106.63694371
4966,10.83696911,106.62251345
4967,10.81518829,106.63392609
4968,10.82312563,106.62977235
4969,10.72950945,106.57473508
4970,10.79303273,106.61699362
4971,10.8313974,106.61033566
4972,10.81488336,106.64012025
4973,10.82226583,106.62995185
4974,10.74311743,106.72027582
4975,10.82645455,106.61351005
4976,10.83657084,106.63501867
4977,10.82327681,106.62523324
4978,10.83369613,106.62282754
4979,10.82979773,106.63593757
4980,10.82331183,106.62956447
4981,10.88572571,106.69647328
4982,10.80826834,106.62351675
4983,10.80341889,106.65631752
4984,10.81486996,106.615961
4985,10.82097086,106.63948037
4986,10.83570379,106.62686783
4987,10.81772381,106.63266802
4988,10.82358693,106.63064815
4989,10.7299775,106.59029757
4990,10.79269251,106.66522658
4991,10.80781498,106.60266216
4992,10.83817824,106.62167935
4993,10.83030293,106.6287297
4994,10.82376754,106.62944809
4995,10.91638866,106.53114055
4996,10.85627294,106.63011696
4997,10.81075746,106.64480991
4998,10.82381379,106.63014033
4999,10.86147104,106.71824335
5000,10.81254389,106.64467456
5001,10.8033315,106.63143853
5002,10.81497147,106.61247276
5003,10.8419184,106.62250228
5004,10.82079187,106.61630908
5005,10.82895048,106.62685339
5006,10.82257696,106.63068935
5007,10.9159247,106.70836784
5008,10.79964272,106.61819423
5009,10.82030063,106.61668773
5010,10.84051109,106.62908017
5011,10.81520519,106.63864838
5012,10.82289012,106.62953599
5013,10.84054697,106.55959501
5014,10.8061903,106.64469707
5015,10.82391151,106.6290665
5016,10.85805632,106.63614354
5017,10.80016502,106.63514769
5018,10.81399354,106.6155548
5019,10.82400198,106.62956622
5020,10.72765669,106.72888472
5021,10.81843046,106.64478035
5022,10.85597279,106.63341904
5023,10.82396432,106.6256732
5024,10.82237269,106.64260809
5025,10.82094709,106.63513201
5026,10.82264302,106.62932945
5027,10.84290734,106.63597295
5028,10.84794204,106.62241275
5029,10.82237866,106.62991862
5030,10.80460596,106.66529263
5031,10.79698943,106.60919805
5032,10.79526202,106.60295458
5033,10.82648851,106.61784714
5034,10.83267901,106.62156057
5035,10.82399087,106.62989532
5036,10.9082529,106.55303739
5037,10.7907296,106.59583115
5038,10.8307589,106.60140394
5039,10.8350868,106.64618843
5040,10.8296425,106.63115358
5041,10.82371305,106.62897856
5042,10.85469684,106.5935823
5043,10.82714768,106.6047087
5044,10.81905306,106.62990047
5045,10.81736985,106.62550319
5046,10.82271445,106.62891608
5047,10.88446391,106.72382719
5048,10.83601294,106.63311794
5049,10.84465744,106.60337335
5050,10.81574672,106.64038307
5051,10.82411923,106.6247046
5052,10.82348698,106.62600927
5053,10.82296379,106.63034471
5054,10.82912474,106.672885
5055,10.8363087,106.62057404
5056,10.82352498,106.62871644
5057,10.82993458,106.54631957
5058,10.81127401,106.61253332
5059,10.82219513,106.6304756
5060,10.77783654,106.71335545
5061,10.82305323,106.63906624
5062,10.83423996,106.64836817
5063,10.84146342,106.6177975
5064,10.82709636,106.62923158
5065,10.82331058,106.62900576
5066,10.75206523,106.612116
5067,10.83269103,106.6179031
5068,10.83144758,106.66320315
5069,10.82072867,106.61099143
5070,10.83133989,106.6313272
5071,10.83365955,106.62789376
5072,10.82767358,106.62531378
5073,10.82265766,106.62967712
5074,10.72730862,106.64174134
5075,10.84573145,106.66217809
5076,10.83303814,106.63929093
5077,10.82382292,106.63021676
5078,10.88788196,106.59190306
5079,10.83334281,106.64841853
5080,10.82285724,106.62913781
5081,10.82349154,106.59998384
5082,10.84461711,106.6133689
5083,10.84273549,106.6127503
5084,10.82053531,106.6239147
5085,10.82379738,106.62996143
5086,10.8173193,106.6184883
5087,10.83501075,106.65826969
5088,10.82430881,106.61962198
5089,10.82579868,106.60294659
5090,10.82465351,106.65110631
5091,10.8225247,106.62980499
5092,10.81791898,106.62774663
5093,10.82238308,106.62915329
5094,10.81155529,106.53722484
5095,10.80716334,106.609956
5096,10.82342961,106.62964554
5097,10.81856741,106.58813176
5098,10.84686057,106.62821235
5099,10.80482908,106.59677315
5100,10.81912747,106.64449664
5101,10.82695578,106.6392365
5102,10.82898704,106.63778567
5103,10.82369672,106.62961418
5104,10.74000887,106.70054223
5105,10.85175956,106.64984765
5106,10.819144,106.60711897
5107,10.83335749,106.6278413
5108,10.82227702,106.6303046
5109,10.79485766,106.6019027
5110,10.83074045,106.63203699
5111,10.80093167,106.63678731
5112,10.81191574,106.6321295
5113,10.82385978,106.63158054
5114,10.82396157,106.62984734
5115,10.90636374,106.6127442
5116,10.80741295,106.65394978
5117,10.82802853,106.63270143
5118,10.82397372,106.62879126
5119,10.75367761,106.72708491
5120,10.80613565,106.66600822
5121,10.80073431,106.60708359
5122,10.81490587,106.63941182
5123,10.80833224,106.63247313
5124,10.82261975,106.61606508
5125,10.82830369,106.63486018
5126,10.82271229,106.62887435
5127,10.91007225,106.70827038
5128,10.84213101,106.63449147
5129,10.82380776,106.62974749
5130,10.73519634,106.54539591
5131,10.81780563,106.61879777
5132,10.8310839,106.61670746
5133,10.82390874,106.62925247
5134,10.87168722,106.59828036
5135,10.8093704,106.59489109
5136,10.83211437,106.60886335
5137,10.81745526,106.63392284
5138,10.82118466,106.62246087
5139,10.82296388,106.62871932
5140,10.74519551,106.59466768
5141,10.82896696,106.63525613
5142,10.8393086,106.61603941
5143,10.82340868,106.63045778
5144,10.85525734,106.69306337
5145,10.7935054,106.64317956
5146,10.84389553,106.62652892
5147,10.81453351,106.62910749
5148,10.82408522,106.62965595
5149,10.88781492,106.62592287
5150,10.85445413,106.63581506
5151,10.83145233,106.62750389
5152,10.82579233,106.641132
5153,10.82288347,106.6299327
5154,10.84004497,106.7266883
5155,10.84412519,106.64827587
5156,10.81840201,106.61827905
5157,10.82341428,106.62967131
5158,10.82562532,106.67089454
5159,10.82624435,106.65771487
5160,10.82744722,106.62586936
5161,10.82311724,106.62981602
5162,10.86376595,106.65303336
5163,10.84029861,106.60291489
5164,10.81448099,106.60716267
5165,10.82219833,106.64598718
5166,10.80258762,106.61051317
5167,10.83391722,106.61733767
5168,10.81684406,106.63515792
5169,10.82238033,106.62962171
5170,10.79013847,106.65576393
5171,10.84264765,106.65183317
5172,10.8222514,106.62985438
